slot_id,machine_id,machine_type,operator_id,shift_id,order_id,operation_id,sequence,setup_family,setup_time_minutes,start_time,end_time,status,machine_cost,operator_cost,overtime_cost,changeover_cost,explanation,decision_log
SLOT_042,CMM_01,CMM_INSPECTION,OP_002,SH_02_MORNING,ORD_025,OPR_025_05,5.0,INSPECTION,18.0,2026-09-02T07:44:56.160000,2026-09-02T08:11:00.060000,PLANNED,173.76666666666668,36.92541666666667,0.0,145.5,Selected CMM_01 / OP_002 at score 369.27; setup 18.0 min.,"{""components"": {""changeover_cost"": 145.5, ""due_date_urgency"": 93.81665, ""lateness_cost"": 0.0, ""machine_cost"": 173.76666666666668, ""operator_cost"": 36.92541666666667, ""reliability_risk"": 0.00036201388888888893, ""slack"": 93.81665, ""tier_priority"": 2.0, ""utilization_pressure"": 5}, ""score"": 369.2666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_029,CNC_LATHE_01,CNC_LATHE,OP_001,SH_02_MORNING,ORD_022,OPR_022_02,2.0,TURNING,29.0,2026-09-02T07:55:56.160000,2026-09-02T08:26:36.480000,PLANNED,281.15999999999997,109.908,0.0,369.75,Selected CNC_LATHE_01 / OP_001 at score 395.23; setup 29.0 min.,"{""components"": {""changeover_cost"": 369.75, ""due_date_urgency"": 99.55653333333333, ""lateness_cost"": 0.0, ""machine_cost"": 281.15999999999997, ""operator_cost"": 109.908, ""reliability_risk"": 0.00071, ""slack"": 99.55653333333333, ""tier_priority"": 1.0, ""utilization_pressure"": 4}, ""score"": 395.22613333333334, ""strategy"": ""MOST_ON_TIME""}"
SLOT_043,CNC_VMC_03,CNC_VMC,OP_003,SH_02_MORNING,ORD_018,OPR_018_01,1.0,MILLING,27.0,2026-09-02T08:27:00,2026-09-02T09:28:52.500000,PLANNED,825.0,128.90625,0.0,416.25,Selected CNC_VMC_03 / OP_003 at score 484.07; setup 27.0 min.,"{""components"": {""changeover_cost"": 416.25, ""due_date_urgency"": 122.51875, ""lateness_cost"": 0.0, ""machine_cost"": 825.0, ""operator_cost"": 128.90625, ""reliability_risk"": 0.0014732142857142858, ""slack"": 122.51875, ""tier_priority"": 2.0, ""utilization_pressure"": 1}, ""score"": 484.075, ""strategy"": ""MOST_ON_TIME""}"
SLOT_030,CNC_LATHE_01,CNC_LATHE,OP_001,SH_02_MORNING,ORD_022,OPR_022_03,3.0,THREADING,78.0,2026-09-02T09:44:36.480000,2026-09-02T11:30:15.360000,PLANNED,968.4399999999999,378.572,0.0,1294.5,Selected CNC_LATHE_01 / OP_001 at score 382.98; setup 78.0 min.,"{""components"": {""changeover_cost"": 1294.5, ""due_date_urgency"": 96.49573333333333, ""lateness_cost"": 0.0, ""machine_cost"": 968.4399999999999, ""operator_cost"": 378.572, ""reliability_risk"": 0.0024455555555555554, ""slack"": 96.49573333333333, ""tier_priority"": 1.0, ""utilization_pressure"": 5}, ""score"": 382.98293333333334, ""strategy"": ""MOST_ON_TIME""}"
SLOT_107,CNC_VMC_01,CNC_VMC,OP_003,SH_02_MORNING,ORD_001,OPR_001_02,2.0,MILLING,99.0,2026-09-02T11:07:52.500000,2026-09-02T13:10:28.380000,PLANNED,1634.6399999999999,255.4125,0.0,1826.25,Selected CNC_VMC_01 / OP_003 at score 856.30; setup 99.0 min.,"{""components"": {""changeover_cost"": 1826.25, ""due_date_urgency"": 214.82545, ""lateness_cost"": 0.0, ""machine_cost"": 1634.6399999999999, ""operator_cost"": 255.4125, ""reliability_risk"": 0.0029189999999999997, ""slack"": 214.82545, ""tier_priority"": 1.0, ""utilization_pressure"": 13}, ""score"": 856.3018, ""strategy"": ""MOST_ON_TIME""}"
SLOT_060,CNC_LATHE_01,CNC_LATHE,OP_002,SH_02_MORNING,ORD_010,OPR_010_01,1.0,TURNING,29.0,2026-09-02T11:59:15.360000,2026-09-02T12:20:25.320000,PLANNED,194.02166666666668,29.985166666666668,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 616.64; setup 29.0 min.,"{""components"": {""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 155.65963333333335, ""lateness_cost"": 0.0, ""machine_cost"": 194.02166666666668, ""operator_cost"": 29.985166666666668, ""reliability_risk"": 0.0004899537037037037, ""slack"": 155.65963333333335, ""tier_priority"": 2.0, ""utilization_pressure"": 10}, ""score"": 616.6385333333334, ""strategy"": ""MOST_ON_TIME""}"
SLOT_116,CNC_LATHE_01,CNC_LATHE,OP_002,SH_02_MORNING,ORD_006,OPR_006_01,1.0,TURNING,29.0,2026-09-02T12:49:25.320000,2026-09-02T13:20:37.980000,PLANNED,286.10083333333336,44.215583333333335,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 1377.62; setup 29.0 min.,"{""components"": {""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 346.65611666666666, ""lateness_cost"": 0.0, ""machine_cost"": 286.10083333333336, ""operator_cost"": 44.215583333333335, ""reliability_risk"": 0.0007224768518518519, ""slack"": 346.65611666666666, ""tier_priority"": 3.0, ""utilization_pressure"": 27}, ""score"": 1377.6244666666666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_105,CMM_01,CMM_INSPECTION,OP_002,SH_02_AFTERNOON,ORD_013,OPR_013_05,5.0,INSPECTION,18.0,2026-09-02T14:18:00,2026-09-02T16:23:49.920000,PLANNED,838.88,178.262,0.0,145.5,Selected CMM_01 / OP_002 at score 789.41; setup 18.0 min.,"{""components"": {""changeover_cost"": 145.5, ""due_date_urgency"": 199.6028, ""lateness_cost"": 0.0, ""machine_cost"": 838.88, ""operator_cost"": 178.262, ""reliability_risk"": 0.0017476666666666667, ""slack"": 199.6028, ""tier_priority"": 3.0, ""utilization_pressure"": 17}, ""score"": 789.4112, ""strategy"": ""MOST_ON_TIME""}"
SLOT_031,GRINDER_01,GRINDER,OP_001,SH_02_AFTERNOON,ORD_022,OPR_022_04,4.0,GRINDING,23.0,2026-09-02T14:23:00,2026-09-02T21:30:39.172800,PLANNED,5345.661,1532.42282,0.0,369.9166666666667,Selected GRINDER_01 / OP_001 at score 342.96; setup 23.0 min.,"{""components"": {""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 86.48911866666667, ""lateness_cost"": 0.0, ""machine_cost"": 5345.661, ""operator_cost"": 1532.42282, ""reliability_risk"": 0.014849058333333333, ""slack"": 86.48911866666667, ""tier_priority"": 1.0, ""utilization_pressure"": 4}, ""score"": 342.9564746666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_061,CNC_VMC_01,CNC_VMC,OP_003,SH_02_AFTERNOON,ORD_010,OPR_010_02,2.0,MILLING,27.0,2026-09-02T14:27:00,2026-09-02T15:46:05.640000,PLANNED,1054.5866666666666,164.77916666666667,0.0,416.25,Selected CNC_VMC_01 / OP_003 at score 602.93; setup 27.0 min.,"{""components"": {""changeover_cost"": 416.25, ""due_date_urgency"": 152.23176666666666, ""lateness_cost"": 0.0, ""machine_cost"": 1054.5866666666666, ""operator_cost"": 164.77916666666667, ""reliability_risk"": 0.0018831904761904762, ""slack"": 152.23176666666666, ""tier_priority"": 2.0, ""utilization_pressure"": 8}, ""score"": 602.9270666666666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_117,CNC_VMC_01,CNC_VMC,OP_003,SH_02_AFTERNOON,ORD_006,OPR_006_02,2.0,MILLING,27.0,2026-09-02T16:13:05.640000,2026-09-02T16:28:57.840000,PLANNED,211.60000000000002,33.0625,0.0,416.25,Selected CNC_VMC_01 / OP_003 at score 1365.07; setup 27.0 min.,"{""components"": {""changeover_cost"": 416.25, ""due_date_urgency"": 343.51726666666667, ""lateness_cost"": 0.0, ""machine_cost"": 211.60000000000002, ""operator_cost"": 33.0625, ""reliability_risk"": 0.0003778571428571429, ""slack"": 343.51726666666667, ""tier_priority"": 3.0, ""utilization_pressure"": 14}, ""score"": 1365.0690666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_044,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_02_NIGHT,ORD_018,OPR_018_02,2.0,DRILLING,27.0,2026-09-02T22:27:00,2026-09-03T01:17:46.500000,PLANNED,711.5625,611.94375,305.971875,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 420.81; setup 27.0 min.,"{""components"": {""changeover_cost"": 209.25, ""due_date_urgency"": 106.70375, ""lateness_cost"": 0.0, ""machine_cost"": 711.5625, ""operator_cost"": 611.94375, ""reliability_risk"": 0.002996052631578947, ""slack"": 106.70375, ""tier_priority"": 2.0, ""utilization_pressure"": 8}, ""score"": 420.815, ""strategy"": ""MOST_ON_TIME""}"
SLOT_054,CNC_LATHE_01,CNC_LATHE,OP_001,SH_02_NIGHT,ORD_009,OPR_009_01,1.0,TURNING,29.0,2026-09-03T01:46:46.500000,2026-09-03T04:19:12.840000,PLANNED,1397.3574999999998,546.23975,273.119875,369.75,Selected CNC_LATHE_01 / OP_001 at score 552.72; setup 29.0 min.,"{""components"": {""changeover_cost"": 369.75, ""due_date_urgency"": 139.67976666666667, ""lateness_cost"": 0.0, ""machine_cost"": 1397.3574999999998, ""operator_cost"": 546.23975, ""reliability_risk"": 0.0035286805555555553, ""slack"": 139.67976666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 9}, ""score"": 552.7190666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_108,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_02_NIGHT,ORD_001,OPR_001_03,3.0,DRILLING,27.0,2026-09-03T04:46:12.840000,2026-09-03T05:44:35.640000,PLANNED,243.25000000000003,209.19500000000002,104.59750000000001,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 790.03; setup 27.0 min.,"{""components"": {""changeover_cost"": 209.25, ""due_date_urgency"": 198.25676666666666, ""lateness_cost"": 0.0, ""machine_cost"": 243.25000000000003, ""operator_cost"": 209.19500000000002, ""reliability_risk"": 0.0010242105263157896, ""slack"": 198.25676666666666, ""tier_priority"": 1.0, ""utilization_pressure"": 16}, ""score"": 790.0270666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_010,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_MORNING,ORD_021,OPR_021_01,1.0,TURNING,29.0,2026-09-03T06:29:00,2026-09-03T07:43:27,PLANNED,682.4583333333333,105.47083333333333,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 104.10; setup 29.0 min.,"{""components"": {""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 28.275833333333335, ""lateness_cost"": 0.0, ""machine_cost"": 682.4583333333333, ""operator_cost"": 105.47083333333333, ""reliability_risk"": 0.0017233796296296296, ""slack"": 28.275833333333335, ""tier_priority"": 3.0, ""utilization_pressure"": 1}, ""score"": 104.10333333333334, ""strategy"": ""MOST_ON_TIME""}"
SLOT_032,CMM_01,CMM_INSPECTION,OP_002,SH_03_MORNING,ORD_022,OPR_022_05,5.0,INSPECTION,18.0,2026-09-03T08:01:27,2026-09-03T08:57:40.920000,PLANNED,374.88,79.662,0.0,145.5,Selected CMM_01 / OP_002 at score 297.15; setup 18.0 min.,"{""components"": {""changeover_cost"": 145.5, ""due_date_urgency"": 75.03863333333334, ""lateness_cost"": 0.0, ""machine_cost"": 374.88, ""operator_cost"": 79.662, ""reliability_risk"": 0.0007810000000000001, ""slack"": 75.03863333333334, ""tier_priority"": 1.0, ""utilization_pressure"": 3}, ""score"": 297.15453333333335, ""strategy"": ""MOST_ON_TIME""}"
SLOT_011,CNC_VMC_01,CNC_VMC,OP_003,SH_03_MORNING,ORD_021,OPR_021_02,2.0,MILLING,27.0,2026-09-03T08:10:27,2026-09-03T09:21:55.320000,PLANNED,952.9599999999998,148.89999999999998,0.0,416.25,Selected CNC_VMC_01 / OP_003 at score 97.54; setup 27.0 min.,"{""components"": {""changeover_cost"": 416.25, ""due_date_urgency"": 26.63463333333333, ""lateness_cost"": 0.0, ""machine_cost"": 952.9599999999998, ""operator_cost"": 148.89999999999998, ""reliability_risk"": 0.0017017142857142854, ""slack"": 26.63463333333333, ""tier_priority"": 3.0, ""utilization_pressure"": 1}, ""score"": 97.53853333333332, ""strategy"": ""MOST_ON_TIME""}"
SLOT_045,CNC_VMC_01,CNC_VMC,OP_003,SH_03_MORNING,ORD_018,OPR_018_03,3.0,THREADING,110.0,2026-09-03T11:11:55.320000,2026-09-03T12:31:07.320000,PLANNED,1056.0,165.0,0.0,1995.8333333333333,Selected CNC_VMC_01 / OP_003 at score 375.93; setup 110.0 min.,"{""components"": {""changeover_cost"": 1995.8333333333333, ""due_date_urgency"": 95.4813, ""lateness_cost"": 0.0, ""machine_cost"": 1056.0, ""operator_cost"": 165.0, ""reliability_risk"": 0.0018857142857142857, ""slack"": 95.4813, ""tier_priority"": 2.0, ""utilization_pressure"": 6}, ""score"": 375.9252, ""strategy"": ""MOST_ON_TIME""}"
SLOT_033,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_MORNING,ORD_015,OPR_015_01,1.0,TURNING,148.0,2026-09-03T11:25:40.920000,2026-09-03T13:25:36.060000,PLANNED,1099.2575,169.88525,0.0,1866.3333333333335,Selected CNC_LATHE_01 / OP_002 at score 423.29; setup 148.0 min.,"{""components"": {""changeover_cost"": 1866.3333333333335, ""due_date_urgency"": 106.57331666666667, ""lateness_cost"": 0.0, ""machine_cost"": 1099.2575, ""operator_cost"": 169.88525, ""reliability_risk"": 0.0027759027777777777, ""slack"": 106.57331666666667, ""tier_priority"": 1.0, ""utilization_pressure"": 6}, ""score"": 423.2932666666667, ""strategy"": ""MOST_ON_TIME""}"
REPLAN_001,RADIAL_DRILL_01,RADIAL_DRILL,OP_001,SH_03_AFTERNOON,ORD_021,OPR_021_03,3.0,DRILLING,27.0,2026-09-03T14:27:00,2026-09-03T16:55:54,PLANNED,620.4166666666666,533.5583333333333,0.0,209.25,"Replanned after MACHINE_BREAKDOWN, OPERATOR_ABSENCE; selected RADIAL_DRILL_01 / OP_001.","{""components"": {""changeover_cost"": 209.25, ""due_date_urgency"": 19.06833333333333, ""lateness_cost"": 0.0, ""machine_cost"": 620.4166666666666, ""operator_cost"": 533.5583333333333, ""reliability_risk"": 0.0026122807017543857, ""slack"": 19.06833333333333, ""tier_priority"": 3.0, ""utilization_pressure"": 2}, ""replan"": true, ""score"": 67.27333333333333}"
SLOT_055,CNC_LATHE_02,CNC_LATHE,OP_002,SH_03_AFTERNOON,ORD_009,OPR_009_02,2.0,BORING,29.0,2026-09-03T14:29:00,2026-09-03T16:26:27.180000,PLANNED,2153.3050000000003,166.39175,0.0,572.75,Selected CNC_LATHE_02 / OP_002 at score 504.24; setup 29.0 min.,"{""components"": {""changeover_cost"": 572.75, ""due_date_urgency"": 127.55911666666667, ""lateness_cost"": 0.0, ""machine_cost"": 2153.3050000000003, ""operator_cost"": 166.39175, ""reliability_risk"": 0.0030116153846153847, ""slack"": 127.55911666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 4}, ""score"": 504.2364666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_086,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_AFTERNOON,ORD_011,OPR_011_01,1.0,TURNING,29.0,2026-09-03T16:55:27.180000,2026-09-03T17:08:52.680000,PLANNED,123.0625,19.01875,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 693.41; setup 29.0 min.,"{""components"": {""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 174.8520333333333, ""lateness_cost"": 0.0, ""machine_cost"": 123.0625, ""operator_cost"": 19.01875, ""reliability_risk"": 0.0003107638888888889, ""slack"": 174.8520333333333, ""tier_priority"": 2.0, ""utilization_pressure"": 18}, ""score"": 693.4081333333332, ""strategy"": ""MOST_ON_TIME""}"
REPLAN_002,RADIAL_DRILL_01,RADIAL_DRILL,OP_001,SH_03_AFTERNOON,ORD_010,OPR_010_03,3.0,DRILLING,27.0,2026-09-03T17:22:54,2026-09-03T18:38:39.120000,PLANNED,315.6333333333333,271.44466666666665,0.0,209.25,"Replanned after MACHINE_BREAKDOWN, OPERATOR_ABSENCE; selected RADIAL_DRILL_01 / OP_001.","{""components"": {""changeover_cost"": 209.25, ""due_date_urgency"": 125.3558, ""lateness_cost"": 0.0, ""machine_cost"": 315.6333333333333, ""operator_cost"": 271.44466666666665, ""reliability_risk"": 0.0013289824561403508, ""slack"": 125.3558, ""tier_priority"": 2.0, ""utilization_pressure"": 3}, ""replan"": true, ""score"": 495.4232}"
REPLAN_005,RADIAL_DRILL_01,RADIAL_DRILL,OP_001,SH_03_AFTERNOON,ORD_006,OPR_006_03,3.0,DRILLING,27.0,2026-09-03T19:05:39.120000,2026-09-03T19:29:59.160000,PLANNED,101.39166666666665,87.19683333333333,0.0,209.25,"Replanned after MACHINE_BREAKDOWN, OPERATOR_ABSENCE; selected RADIAL_DRILL_01 / OP_001.","{""components"": {""changeover_cost"": 209.25, ""due_date_urgency"": 316.50023333333337, ""lateness_cost"": 0.0, ""machine_cost"": 101.39166666666665, ""operator_cost"": 87.19683333333333, ""reliability_risk"": 0.0004269122807017543, ""slack"": 316.50023333333337, ""tier_priority"": 3.0, ""utilization_pressure"": 4}, ""replan"": true, ""score"": 1257.0009333333335}"
SLOT_091,CNC_LATHE_01,CNC_LATHE,OP_001,SH_03_NIGHT,ORD_017,OPR_017_01,1.0,TURNING,29.0,2026-09-03T22:29:00,2026-09-04T00:08:34.080000,PLANNED,912.7066666666667,356.7853333333333,178.39266666666666,369.75,Selected CNC_LATHE_01 / OP_001 at score 713.43; setup 29.0 min.,"{""components"": {""changeover_cost"": 369.75, ""due_date_urgency"": 179.8572, ""lateness_cost"": 0.0, ""machine_cost"": 912.7066666666667, ""operator_cost"": 356.7853333333333, ""reliability_risk"": 0.0023048148148148147, ""slack"": 179.8572, ""tier_priority"": 2.0, ""utilization_pressure"": 19}, ""score"": 713.4288, ""strategy"": ""MOST_ON_TIME""}"
SLOT_111,CNC_LATHE_01,CNC_LATHE,OP_001,SH_03_NIGHT,ORD_005,OPR_005_01,1.0,TURNING,29.0,2026-09-04T00:37:34.080000,2026-09-04T01:23:32.220000,PLANNED,421.3825,164.72225,82.361125,369.75,Selected CNC_LATHE_01 / OP_001 at score 1185.43; setup 29.0 min.,"{""components"": {""changeover_cost"": 369.75, ""due_date_urgency"": 298.60771666666665, ""lateness_cost"": 0.0, ""machine_cost"": 421.3825, ""operator_cost"": 164.72225, ""reliability_risk"": 0.0010640972222222224, ""slack"": 298.60771666666665, ""tier_priority"": 3.0, ""utilization_pressure"": 26}, ""score"": 1185.4308666666666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_046,GRINDER_01,GRINDER,OP_012,SH_04_MORNING,ORD_018,OPR_018_04,4.0,GRINDING,23.0,2026-09-04T06:23:00,2026-09-04T13:30:08.130000,PLANNED,5339.19375,1530.568875,0.0,369.9166666666667,Selected GRINDER_01 / OP_012 at score 275.99; setup 23.0 min.,"{""components"": {""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 70.49774166666667, ""lateness_cost"": 0.0, ""machine_cost"": 5339.19375, ""operator_cost"": 1530.568875, ""reliability_risk"": 0.01483109375, ""slack"": 70.49774166666667, ""tier_priority"": 2.0, ""utilization_pressure"": 7}, ""score"": 275.9909666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_015,CNC_VMC_01,CNC_VMC,OP_003,SH_04_MORNING,ORD_008,OPR_008_01,1.0,MILLING,27.0,2026-09-04T06:27:00,2026-09-04T07:21:40.620000,PLANNED,729.0266666666666,113.91041666666666,0.0,416.25,Selected CNC_VMC_01 / OP_003 at score 111.55; setup 27.0 min.,"{""components"": {""changeover_cost"": 416.25, ""due_date_urgency"": 28.638716666666667, ""lateness_cost"": 0.0, ""machine_cost"": 729.0266666666666, ""operator_cost"": 113.91041666666666, ""reliability_risk"": 0.0013018333333333332, ""slack"": 28.638716666666667, ""tier_priority"": 1.0, ""utilization_pressure"": 2}, ""score"": 111.55486666666667, ""strategy"": ""MOST_ON_TIME""}"
