slot_id,machine_id,machine_type,operator_id,shift_id,order_id,operation_id,sequence,setup_family,setup_time_minutes,start_time,end_time,status,machine_cost,operator_cost,overtime_cost,changeover_cost,explanation,decision_log
SLOT_012,CNC_LATHE_01,CNC_LATHE,OP_002,SH_04_MORNING,ORD_007,OPR_007_01,1.0,TURNING,29.0,2026-09-04T07:51:27.360000,2026-09-04T08:25:58.260000,PLANNED,316.38750000000005,48.89625,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 635.53; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.025030396825396824, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 183.56715, ""lateness_cost"": 0.0, ""machine_cost"": 316.38750000000005, ""operator_cost"": 48.89625, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0007989583333333334, ""slack"": 183.56715, ""tier_priority"": 1.0, ""utilization_pressure"": 7}, ""score"": 635.5282291666667, ""strategy"": ""CHEAPEST""}"
SLOT_013,CNC_VMC_03,CNC_VMC,OP_007,SH_01_MORNING,ORD_025,OPR_025_02,2.0,MILLING,20.0,2026-09-01T06:58:37.440000,2026-09-01T07:25:53.520000,PLANNED,363.5733333333333,38.629666666666665,0.0,295.0,Selected CNC_VMC_03 / OP_007 at score 668.23; setup 20.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.0, ""changeover_cost"": 295.0, ""due_date_urgency"": 118.56846666666667, ""lateness_cost"": 0.0, ""machine_cost"": 363.5733333333333, ""operator_cost"": 38.629666666666665, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0006492380952380952, ""slack"": 118.56846666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 0}, ""score"": 668.23075, ""strategy"": ""CHEAPEST""}"
SLOT_014,RADIAL_DRILL_01,RADIAL_DRILL,OP_007,SH_01_MORNING,ORD_025,OPR_025_03,3.0,DRILLING,27.0,2026-09-01T07:52:53.520000,2026-09-01T08:19:45.540000,PLANNED,111.94583333333333,38.06158333333333,0.0,150.75,Selected RADIAL_DRILL_01 / OP_007 at score 272.21; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.0035185714285714286, ""changeover_cost"": 150.75, ""due_date_urgency"": 117.67068333333334, ""lateness_cost"": 0.0, ""machine_cost"": 111.94583333333333, ""operator_cost"": 38.06158333333333, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0004713508771929824, ""slack"": 117.67068333333334, ""tier_priority"": 2.0, ""utilization_pressure"": 1}, ""score"": 272.21122916666667, ""strategy"": ""CHEAPEST""}"
SLOT_015,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_MORNING,ORD_005,OPR_005_01,1.0,TURNING,29.0,2026-09-03T07:11:25.500000,2026-09-03T07:57:23.640000,PLANNED,421.3825,65.12275,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 744.58; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.030071269841269843, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 316.0434333333334, ""lateness_cost"": 0.0, ""machine_cost"": 421.3825, ""operator_cost"": 65.12275, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0010640972222222224, ""slack"": 316.0434333333334, ""tier_priority"": 1.0, ""utilization_pressure"": 8}, ""score"": 744.5798541666667, ""strategy"": ""CHEAPEST""}"
SLOT_016,CNC_LATHE_02,CNC_LATHE,OP_009,SH_04_MORNING,ORD_002,OPR_002_03,3.0,THREADING,20.0,2026-09-04T07:42:27.360000,2026-09-04T08:06:07.200000,PLANNED,433.84,33.524,0.0,395.0,Selected CNC_LATHE_02 / OP_009 at score 837.22; setup 20.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.0, ""changeover_cost"": 395.0, ""due_date_urgency"": 195.89800000000002, ""lateness_cost"": 0.0, ""machine_cost"": 433.84, ""operator_cost"": 33.524, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0006067692307692307, ""slack"": 195.89800000000002, ""tier_priority"": 2.0, ""utilization_pressure"": 0}, ""score"": 837.221, ""strategy"": ""CHEAPEST""}"
SLOT_017,CNC_LATHE_01,CNC_LATHE,OP_002,SH_02_MORNING,ORD_022,OPR_022_01,1.0,TURNING,29.0,2026-09-02T08:19:22.620000,2026-09-02T09:17:18.780000,PLANNED,531.08,82.07600000000001,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 858.52; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.03602119047619048, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 98.71145, ""lateness_cost"": 0.0, ""machine_cost"": 531.08, ""operator_cost"": 82.07600000000001, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0013411111111111113, ""slack"": 98.71145, ""tier_priority"": 3.0, ""utilization_pressure"": 9}, ""score"": 858.5156666666667, ""strategy"": ""CHEAPEST""}"
SLOT_018,CNC_LATHE_01,CNC_LATHE,OP_002,SH_02_MORNING,ORD_022,OPR_022_02,2.0,TURNING,29.0,2026-09-02T09:46:18.780000,2026-09-02T10:16:59.100000,PLANNED,281.15999999999997,43.452,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 598.94; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.042920873015873016, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 97.71691666666668, ""lateness_cost"": 0.0, ""machine_cost"": 281.15999999999997, ""operator_cost"": 43.452, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.00071, ""slack"": 97.71691666666668, ""tier_priority"": 3.0, ""utilization_pressure"": 10}, ""score"": 598.9396666666667, ""strategy"": ""CHEAPEST""}"
SLOT_019,CNC_LATHE_01,CNC_LATHE,OP_006,SH_05_NIGHT,ORD_020,OPR_020_01,1.0,TURNING,29.0,2026-09-06T00:29:00,2026-09-06T00:45:12,PLANNED,148.5,33.75,16.875,326.25,Selected CNC_LATHE_01 / OP_006 at score 937.05; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.04765674603174603, ""changeover_cost"": 326.25, ""due_date_urgency"": 0.0, ""lateness_cost"": 453.8638996527778, ""machine_cost"": 148.5, ""operator_cost"": 33.75, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.00037500000000000006, ""slack"": 0.0, ""tier_priority"": 1.0, ""utilization_pressure"": 11}, ""score"": 937.0513996527777, ""strategy"": ""CHEAPEST""}"
SLOT_020,CNC_LATHE_01,CNC_LATHE,OP_002,SH_04_MORNING,ORD_007,OPR_007_02,2.0,TURNING,29.0,2026-09-04T08:54:58.260000,2026-09-04T10:01:20.760000,PLANNED,608.4375,94.03125,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 938.86; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.05124404761904762, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 181.97756666666666, ""lateness_cost"": 0.0, ""machine_cost"": 608.4375, ""operator_cost"": 94.03125, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0015364583333333333, ""slack"": 181.97756666666666, ""tier_priority"": 1.0, ""utilization_pressure"": 12}, ""score"": 938.8619791666667, ""strategy"": ""CHEAPEST""}"
SLOT_021,CNC_LATHE_02,CNC_LATHE,OP_002,SH_04_MORNING,ORD_007,OPR_007_03,3.0,THREADING,15.0,2026-09-04T10:16:20.760000,2026-09-04T10:39:21.360000,PLANNED,421.84999999999997,32.5975,0.0,296.25,Selected CNC_LATHE_02 / OP_002 at score 726.25; setup 15.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.0034653968253968255, ""changeover_cost"": 296.25, ""due_date_urgency"": 181.34406666666666, ""lateness_cost"": 0.0, ""machine_cost"": 421.84999999999997, ""operator_cost"": 32.5975, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0005899999999999999, ""slack"": 181.34406666666666, ""tier_priority"": 1.0, ""utilization_pressure"": 1}, ""score"": 726.249375, ""strategy"": ""CHEAPEST""}"
SLOT_022,CNC_LATHE_01,CNC_LATHE,OP_002,SH_01_MORNING,ORD_001,OPR_001_01,1.0,TURNING,29.0,2026-09-01T07:07:37.440000,2026-09-01T08:14:45.660000,PLANNED,615.4224999999999,95.11075,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 946.12; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.05881349206349207, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 243.75398333333334, ""lateness_cost"": 0.0, ""machine_cost"": 615.4224999999999, ""operator_cost"": 95.11075, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0015540972222222221, ""slack"": 243.75398333333334, ""tier_priority"": 3.0, ""utilization_pressure"": 13}, ""score"": 946.1168541666666, ""strategy"": ""CHEAPEST""}"
SLOT_023,CNC_LATHE_01,CNC_LATHE,OP_002,SH_05_MORNING,ORD_004,OPR_004_01,1.0,TURNING,29.0,2026-09-05T07:10:30.060000,2026-09-05T08:18:29.580000,PLANNED,623.26,96.322,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 954.26; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.0664434126984127, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 231.69178333333335, ""lateness_cost"": 0.0, ""machine_cost"": 623.26, ""operator_cost"": 96.322, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.001573888888888889, ""slack"": 231.69178333333335, ""tier_priority"": 2.0, ""utilization_pressure"": 14}, ""score"": 954.2571666666666, ""strategy"": ""CHEAPEST""}"
SLOT_024,CNC_LATHE_01,CNC_LATHE,OP_002,SH_05_MORNING,ORD_019,OPR_019_01,1.0,TURNING,29.0,2026-09-05T08:47:29.580000,2026-09-05T10:00:06.300000,PLANNED,665.6100000000001,102.86700000000002,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 998.24; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.07414119047619049, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 19.99825, ""lateness_cost"": 0.0, ""machine_cost"": 665.6100000000001, ""operator_cost"": 102.86700000000002, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0016808333333333337, ""slack"": 19.99825, ""tier_priority"": 1.0, ""utilization_pressure"": 15}, ""score"": 998.2434166666668, ""strategy"": ""CHEAPEST""}"
SLOT_025,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_MORNING,ORD_021,OPR_021_01,1.0,TURNING,29.0,2026-09-03T08:26:23.640000,2026-09-03T09:40:50.640000,PLANNED,682.4583333333333,105.47083333333333,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 1015.74; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.08220563492063493, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 26.319266666666667, ""lateness_cost"": 0.0, ""machine_cost"": 682.4583333333333, ""operator_cost"": 105.47083333333333, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0017233796296296296, ""slack"": 26.319266666666667, ""tier_priority"": 1.0, ""utilization_pressure"": 16}, ""score"": 1015.7427083333333, ""strategy"": ""CHEAPEST""}"
SLOT_026,CNC_VMC_01,CNC_VMC,OP_010,SH_03_NIGHT,ORD_008,OPR_008_01,1.0,MILLING,27.0,2026-09-04T00:27:00,2026-09-04T01:21:40.620000,PLANNED,729.0266666666666,77.45908333333334,38.72954166666667,398.25,Selected CNC_VMC_01 / OP_010 at score 1146.64; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.0028468253968253966, ""changeover_cost"": 398.25, ""due_date_urgency"": 34.63871666666667, ""lateness_cost"": 0.0, ""machine_cost"": 729.0266666666666, ""operator_cost"": 77.45908333333334, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0013018333333333332, ""slack"": 34.63871666666667, ""tier_priority"": 3.0, ""utilization_pressure"": 1}, ""score"": 1146.6414375, ""strategy"": ""CHEAPEST""}"
SLOT_027,RADIAL_DRILL_01,RADIAL_DRILL,OP_007,SH_04_MORNING,ORD_008,OPR_008_02,2.0,DRILLING,27.0,2026-09-04T06:27:00,2026-09-04T07:17:10.980000,PLANNED,209.09583333333333,71.09258333333334,0.0,150.75,Selected RADIAL_DRILL_01 / OP_007 at score 377.62; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.00779373015873016, ""changeover_cost"": 150.75, ""due_date_urgency"": 28.713616666666667, ""lateness_cost"": 0.0, ""machine_cost"": 209.09583333333333, ""operator_cost"": 71.09258333333334, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0008804035087719298, ""slack"": 28.713616666666667, ""tier_priority"": 3.0, ""utilization_pressure"": 2}, ""score"": 377.6189791666667, ""strategy"": ""CHEAPEST""}"
SLOT_028,CNC_VMC_01,CNC_VMC,OP_010,SH_01_NIGHT,ORD_018,OPR_018_01,1.0,MILLING,27.0,2026-09-02T00:27:00,2026-09-02T01:28:52.500000,PLANNED,825.0,87.65625,43.828125,398.25,Selected CNC_VMC_01 / OP_010 at score 1245.16; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.009329126984126983, ""changeover_cost"": 398.25, ""due_date_urgency"": 130.51875, ""lateness_cost"": 0.0, ""machine_cost"": 825.0, ""operator_cost"": 87.65625, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0014732142857142858, ""slack"": 130.51875, ""tier_priority"": 2.0, ""utilization_pressure"": 2}, ""score"": 1245.1640625, ""strategy"": ""CHEAPEST""}"
SLOT_029,RADIAL_DRILL_02,RADIAL_DRILL,OP_013,SH_02_MORNING,ORD_018,OPR_018_02,2.0,DRILLING,27.0,2026-09-02T06:27:00,2026-09-02T09:17:46.500000,PLANNED,711.5625,241.93125,0.0,150.75,Selected RADIAL_DRILL_02 / OP_013 at score 922.80; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.003675634920634921, ""changeover_cost"": 150.75, ""due_date_urgency"": 122.70375, ""lateness_cost"": 0.0, ""machine_cost"": 711.5625, ""operator_cost"": 241.93125, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.002996052631578947, ""slack"": 122.70375, ""tier_priority"": 2.0, ""utilization_pressure"": 1}, ""score"": 922.7953125, ""strategy"": ""CHEAPEST""}"
SLOT_030,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_MORNING,ORD_017,OPR_017_01,1.0,TURNING,29.0,2026-09-03T10:09:50.640000,2026-09-03T11:49:24.720000,PLANNED,912.7066666666667,141.05466666666666,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 1254.89; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.09041595238095237, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 192.17646666666667, ""lateness_cost"": 0.0, ""machine_cost"": 912.7066666666667, ""operator_cost"": 141.05466666666666, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0023048148148148147, ""slack"": 192.17646666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 17}, ""score"": 1254.8870000000002, ""strategy"": ""CHEAPEST""}"
SLOT_031,CNC_LATHE_01,CNC_LATHE,OP_009,SH_04_MORNING,ORD_016,OPR_016_01,1.0,TURNING,29.0,2026-09-04T10:30:20.760000,2026-09-04T12:10:54.360000,PLANNED,921.8000000000001,142.46,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_009 at score 1264.33; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.1006197619047619, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 59.81823333333334, ""lateness_cost"": 0.0, ""machine_cost"": 921.8000000000001, ""operator_cost"": 142.46, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.002327777777777778, ""slack"": 59.81823333333334, ""tier_priority"": 2.0, ""utilization_pressure"": 18}, ""score"": 1264.3316666666667, ""strategy"": ""CHEAPEST""}"
SLOT_032,CNC_VMC_01,CNC_VMC,OP_007,SH_03_MORNING,ORD_021,OPR_021_02,2.0,MILLING,27.0,2026-09-03T10:07:50.640000,2026-09-03T11:19:18.960000,PLANNED,952.9599999999998,101.25199999999998,0.0,398.25,Selected CNC_VMC_01 / OP_007 at score 1376.52; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.016382698412698415, ""changeover_cost"": 398.25, ""due_date_urgency"": 24.678066666666666, ""lateness_cost"": 0.0, ""machine_cost"": 952.9599999999998, ""operator_cost"": 101.25199999999998, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0017017142857142854, ""slack"": 24.678066666666666, ""tier_priority"": 1.0, ""utilization_pressure"": 3}, ""score"": 1376.523, ""strategy"": ""CHEAPEST""}"
